sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number,BENZ_parameter_formula,BENZ_analysis_group_abbr,BENZ_analysis_value,BENZ_analysis_flag,BRFM_parameter_formula_1,BRFM_analysis_group_abbr_2,BRFM_analysis_value_3,BRFM_analysis_flag_4,C2F6_parameter_formula_5,C2F6_analysis_group_abbr_6,C2F6_analysis_value_7,C2F6_analysis_flag_8,C2H2_parameter_formula_9,C2H2_analysis_group_abbr_10,C2H2_analysis_value_11,C2H2_analysis_flag_12,C2H6_parameter_formula_13,C2H6_analysis_group_abbr_14,C2H6_analysis_value_15,C2H6_analysis_flag_16,C3H8_parameter_formula_17,C3H8_analysis_group_abbr_18,C3H8_analysis_value_19,C3H8_analysis_flag_20,CCL4_parameter_formula,CCL4_analysis_group_abbr,CCL4_analysis_value,CCL4_analysis_flag,CF4_parameter_formula,CF4_analysis_group_abbr,CF4_analysis_value,CF4_analysis_flag,CH3I_parameter_formula,CH3I_analysis_group_abbr,CH3I_analysis_value,CH3I_analysis_flag,CH4_parameter_formula,CH4_analysis_group_abbr,CH4_analysis_value,CH4_analysis_flag,CH4C13_parameter_formula,CH4C13_analysis_group_abbr,CH4C13_nalysis_value,CH4C13_analysis_flag,CHLF_parameter_formula,CHLF_analysis_group_abbr,CHLF_analysis_value,CHLF_analysis_flag,CO_parameter_formula,CO_analysis_group_abbr,CO_analysis_value,CO_analysis_flag,CO2_parameter_formula,CO2_analysis_group_abbr,CO2_analysis_value,CO2_analysis_flag,DIBR_parameter_formula,DIBR_analysis_group_abbr,DIBR_analysis_value,DIBR_analysis_flag,DICL_parameter_formula,DICL_analysis_group_abbr,DICL_analysis_value,DICL_analysis_flag,F113_parameter_formula,F113_analysis_group_abbr,F113_analysis_value,F113_analysis_flag,F115_parameter_formula,F115_analysis_group_abbr,F115_analysis_value,F115_analysis_flag,F11B_parameter_formula,F11B_analysis_group_abbr,F11B_analysis_value,F11B_analysis_flag,F125_parameter_formula,F125_analysis_group_abbr,F125_analysis_value,F125_analysis_flag,F13_parameter_formula,F13_analysis_group_abbr,F13_analysis_value,F13_analysis_flag,F134A_parameter_formula,F134A_analysis_group_abbr,F134A_analysis_value,F134A_analysis_flag,F142B_parameter_formula,F142B_analysis_group_abbr,F142B_analysis_value,F142B_analysis_flag,F143a_parameter_formula,F143a_analysis_group_abbr,F143a_analysis_value,F143a_analysis_flag,F152A_parameter_formula,F152A_analysis_group_abbr,F152A_analysis_value,F152A_analysis_flag,F227E_parameter_formula,F227E_analysis_group_abbr,F227E_analysis_value,F227E_analysis_flag,F23_parameter_formula,F23_analysis_group_abbr,F23_analysis_value,F23_analysis_flag,F236FA_parameter_formula,F236FA_analysis_group_abbr,F236FA_analysis_value,F236FA_analysis_flag,F32_parameter_formula,F32_analysis_group_abbr,F32_analysis_value,F32_analysis_flag,F365M_parameter_formula,F365M_analysis_group_abbr,F365M_analysis_value,F365M_analysis_flag,FC12_parameter_formula,FC12_analysis_group_abbr,FC12_analysis_value,FC12_analysis_flag,H1211_parameter_formula,H1211_analysis_group_abbr,H1211_analysis_value,H1211_analysis_flag,H1301_parameter_formula,H1301_analysis_group_abbr,H1301_analysis_value,H1301_analysis_flag,H2_parameter_formula,H2_analysis_group_abbr,H2_analysis_value,H2_analysis_flag,H2402_parameter_formula,H2402_analysis_group_abbr,H2402_analysis_value,H2402_analysis_flag,HF133a_parameter_formula,HF133a_analysis_group_abbr,HF133a_analysis_value,HF133a_analysis_flag,HF22_parameter_formula,HF22_analysis_group_abbr,HF22_analysis_value,HF22_analysis_flag,IC4H10_parameter_formula,IC4H10_analysis_group_abbr,IC4H10_analysis_value,IC4H10_analysis_flag,IC5H12_parameter_formula,IC5H12_analysis_group_abbr,IC5H12_analysis_value,IC5H12_analysis_flag,MCFA_parameter_formula,MCFA_analysis_group_abbr,MCFA_analysis_value,MCFA_analysis_flag,MEBR_parameter_formula,MEBR_analysis_group_abbr,MEBR_analysis_value,MEBR_analysis_flag,MECL_parameter_formula,MECL_analysis_group_abbr,MECL_analysis_value,MECL_analysis_flag,N2O_parameter_formula,N2O_analysis_group_abbr,N2O_analysis_value,N2O_analysis_flag,NC4H10_parameter_formula,NC4H10_analysis_group_abbr,NC4H10_analysis_value,NC4H10_analysis_flag,NC5H12_parameter_formula,NC5H12_analysis_group_abbr,NC5H12_analysis_value,NC5H12_analysis_flag,NC6H14_parameter_formula,NC6H14_analysis_group_abbr,NC6H14_analysis_value,NC6H14_analysis_flag,OCS_parameter_formula,OCS_analysis_group_abbr,OCS_analysis_value,OCS_analysis_flag,P218_parameter_formula,P218_analysis_group_abbr,P218_analysis_value,P218_analysis_flag,PCE_parameter_formula,PCE_analysis_group_abbr,PCE_analysis_value,PCE_analysis_flag,SF6_CCGG_parameter_formula,SF6_CCGG_analysis_group_abbr,SF6_CCGG_analysis_value,SF6_CCGG_analysis_flag,SF6_HATS_parameter_formula,SF6_HATS_analysis_group_abbr,SF6_HATS_analysis_value,SF6_HATS_analysis_flag,SO2F2_parameter_formula,SO2F2_analysis_group_abbr,SO2F2_analysis_value,SO2F2_analysis_flag
2017,6,14,0,26,10,3927-11-01,R,68.5319,-155.7635,529.51,512,17.51,427075,BENZ,HATS,7.39,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.858,...,C2H2,HATS,51.693,...,C2H6,HATS,980.49,...,C3H8,HATS,61.791,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.191,...,CH3I,HATS,0.192,...,ch4,CCGG,1922.74,..P,ch4c13,SIL,-47.468,..P,CHLF,HATS,15.797,...,co,CCGG,92.71,..P,co2,CCGG,409.2,..P,DIBR,HATS,0.988,...,DICL,HATS,68.48,...,F113,HATS,71.333,...,F115,HATS,8.646,...,F11B,HATS,232.404,...,F125,HATS,24.405,...,F13,HATS,3.354,...,F134A,HATS,102.829,...,F142B,HATS,23.54,...,F143a,HATS,21.736,...,F152A,HATS,10.122,...,F227e,HATS,1.366,...,F23,HATS,31.014,...,F236fa,HATS,0.172,...,F32,HATS,15.396,...,F365m,HATS,1.017,...,FC12,HATS,513.65,...,H1211,HATS,3.558,...,H1301,HATS,3.362,...,h2,CCGG,480.09,..P,H2402,HATS,0.403,...,HF133a,HATS,0.564,...,HF22,HATS,252.507,...,iC4H10,HATS,39.329,...,iC5H12,HATS,28.172,...,MCFA,HATS,2.405,...,MEBR,HATS,6.277,...,MECL,HATS,500.105,...,n2o,CCGG,329.71,..P,nC4H10,HATS,5.685,...,nC5H12,HATS,4.414,...,nC6H14,HATS,2.222,...,OCS,HATS,445.45,...,P218,HATS,0.622,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.51,..P,sf6,HATS,9.521,...,SO2F2,HATS,2.176,...
2017,6,14,1,38,30,3927-12-01,R,66.5116,-151.7982,5108.48,185,4923.48,427076,BENZ,HATS,10.975,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.934,...,C2H2,HATS,83.706,...,C2H6,HATS,1077.492,...,C3H8,HATS,103.217,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.142,...,CH3I,HATS,0.07,...,ch4,CCGG,1904.64,..P,ch4c13,SIL,-47.423,..P,CHLF,HATS,14.673,...,co,CCGG,102.32,..P,co2,CCGG,408.17,..P,DIBR,HATS,0.826,...,DICL,HATS,74.209,...,F113,HATS,71.091,...,F115,HATS,8.633,...,F11B,HATS,231.434,...,F125,HATS,24.473,...,F13,HATS,3.43,...,F134A,HATS,103.554,...,F142B,HATS,23.723,...,F143a,HATS,21.842,...,F152A,HATS,9.589,...,F227e,HATS,1.348,...,F23,HATS,30.766,...,F236fa,HATS,0.166,...,F32,HATS,15.898,...,F365m,HATS,1.01,...,FC12,HATS,512.178,...,H1211,HATS,3.511,...,H1301,HATS,3.3,...,h2,CCGG,511.21,..P,H2402,HATS,0.402,...,HF133a,HATS,0.568,...,HF22,HATS,252.673,...,iC4H10,HATS,16.298,...,iC5H12,HATS,8.18,...,MCFA,HATS,2.304,...,MEBR,HATS,7.079,...,MECL,HATS,548.378,...,n2o,CCGG,329.15,..P,nC4H10,HATS,8.89,...,nC5H12,HATS,1.399,...,nC6H14,HATS,0.701,...,OCS,HATS,497.352,...,P218,HATS,0.611,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.5,..P,sf6,HATS,9.575,...,SO2F2,HATS,2.149,...
2017,6,14,20,3,2,3928-01-01,R,65.0291,-147.5131,852.26,610,242.26,427776,BENZ,HATS,10.262,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.884,...,C2H2,HATS,54.398,...,C2H6,HATS,1045.33,...,C3H8,HATS,60.421,...,CCL4,HATS,-999.99,FIL,CF4,HATS,83.752,...,CH3I,HATS,0.104,...,ch4,CCGG,1912.95,..P,ch4c13,SIL,-47.421,..P,CHLF,HATS,15.586,...,co,CCGG,92.81,..P,co2,CCGG,408.88,..P,DIBR,HATS,0.852,...,DICL,HATS,69.672,...,F113,HATS,70.923,...,F115,HATS,8.658,...,F11B,HATS,233.824,...,F125,HATS,24.259,...,F13,HATS,3.443,...,F134A,HATS,102.21,...,F142B,HATS,23.47,...,F143a,HATS,21.775,...,F152A,HATS,9.921,...,F227e,HATS,1.351,...,F23,HATS,29.769,..P,F236fa,HATS,0.171,...,F32,HATS,15.581,...,F365m,HATS,1.116,...,FC12,HATS,513.529,...,H1211,HATS,3.586,...,H1301,HATS,3.373,...,h2,CCGG,490.2,..P,H2402,HATS,0.417,...,HF133a,HATS,0.553,...,HF22,HATS,252.198,...,iC4H10,HATS,5.679,...,iC5H12,HATS,24.251,...,MCFA,HATS,2.58,...,MEBR,HATS,6.596,...,MECL,HATS,521.117,...,n2o,CCGG,330.03,..P,nC4H10,HATS,6.16,...,nC5H12,HATS,10.052,...,nC6H14,HATS,11.179,...,OCS,HATS,477.561,...,P218,HATS,0.647,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.45,..P,sf6,HATS,9.441,...,SO2F2,HATS,2.221,...
2017,6,14,20,36,23,3928-02-01,R,64.1462,-145.5767,3635.91,310,3325.91,427777,BENZ,HATS,6.944,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.912,...,C2H2,HATS,41.552,...,C2H6,HATS,919.304,...,C3H8,HATS,59.681,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.312,...,CH3I,HATS,0.149,...,ch4,CCGG,1913.88,..P,ch4c13,SIL,-47.418,..P,CHLF,HATS,14.79,...,co,CCGG,88.47,..P,co2,CCGG,407.06,..P,DIBR,HATS,0.964,...,DICL,HATS,68.679,...,F113,HATS,71.004,...,F115,HATS,8.636,...,F11B,HATS,232.31,...,F125,HATS,25.076,...,F13,HATS,3.505,...,F134A,HATS,105.307,...,F142B,HATS,23.707,...,F143a,HATS,22.355,...,F152A,HATS,10.649,...,F227e,HATS,1.444,...,F23,HATS,29.761,..P,F236fa,HATS,0.164,...,F32,HATS,16.326,...,F365m,HATS,1.193,...,FC12,HATS,514.107,...,H1211,HATS,3.562,...,H1301,HATS,3.321,...,h2,CCGG,512.38,..P,H2402,HATS,0.426,...,HF133a,HATS,0.551,...,HF22,HATS,251.984,...,iC4H10,HATS,6.668,...,iC5H12,HATS,4.252,...,MCFA,HATS,2.453,...,MEBR,HATS,7.11,...,MECL,HATS,541.135,...,n2o,CCGG,330.09,..P,nC4H10,HATS,6.57,...,nC5H12,HATS,2.026,...,nC6H14,HATS,1.631,...,OCS,HATS,502.667,...,P218,HATS,0.623,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.45,..P,sf6,HATS,9.573,...,SO2F2,HATS,2.159,...
2017,6,14,21,4,23,3928-03-01,R,63.9339,-145.2724,395.04,358,37.04,427778,BENZ,HATS,7.852,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.88,...,C2H2,HATS,55.622,...,C2H6,HATS,1039.05,...,C3H8,HATS,66.777,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.345,...,CH3I,HATS,0.101,...,ch4,CCGG,1911.12,..P,ch4c13,SIL,-47.438,..P,CHLF,HATS,15.206,...,co,CCGG,92.13,..P,co2,CCGG,408.72,..P,DIBR,HATS,0.868,...,DICL,HATS,71.313,...,F113,HATS,72.263,...,F115,HATS,8.724,...,F11B,HATS,232.097,...,F125,HATS,24.375,...,F13,HATS,3.373,...,F134A,HATS,102.862,...,F142B,HATS,23.87,...,F143a,HATS,21.733,...,F152A,HATS,9.873,...,F227e,HATS,1.35,...,F23,HATS,30.088,..P,F236fa,HATS,0.168,...,F32,HATS,16.088,...,F365m,HATS,1.087,...,FC12,HATS,514.264,...,H1211,HATS,3.551,...,H1301,HATS,3.366,...,h2,CCGG,496.08,..P,H2402,HATS,0.403,...,HF133a,HATS,0.557,...,HF22,HATS,251.842,...,iC4H10,HATS,5.416,...,iC5H12,HATS,3.517,...,MCFA,HATS,2.617,...,MEBR,HATS,6.796,...,MECL,HATS,531.345,...,n2o,CCGG,329.25,..P,nC4H10,HATS,5.372,...,nC5H12,HATS,2.273,...,nC6H14,HATS,1.432,...,OCS,HATS,484.52,...,P218,HATS,0.656,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.45,..P,sf6,HATS,9.429,...,SO2F2,HATS,2.191,...
2017,6,14,21,36,27,3928-04-01,R,63.4212,-143.4954,3928.56,604,3324.56,427779,BENZ,HATS,7.439,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.852,...,C2H2,HATS,52.224,...,C2H6,HATS,1005.554,...,C3H8,HATS,83.145,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.239,...,CH3I,HATS,0.142,...,ch4,CCGG,1912.12,..P,ch4c13,SIL,-47.423,..P,CHLF,HATS,14.678,...,co,CCGG,90.56,..P,co2,CCGG,407.71,..P,DIBR,HATS,0.91,...,DICL,HATS,70.72,...,F113,HATS,71.823,...,F115,HATS,8.633,...,F11B,HATS,232.357,...,F125,HATS,24.716,...,F13,HATS,3.423,...,F134A,HATS,104.288,...,F142B,HATS,24.076,...,F143a,HATS,21.964,...,F152A,HATS,10.438,...,F227e,HATS,1.357,...,F23,HATS,30.212,..P,F236fa,HATS,0.166,...,F32,HATS,16.556,...,F365m,HATS,1.11,...,FC12,HATS,514.054,...,H1211,HATS,3.522,...,H1301,HATS,3.357,...,h2,CCGG,511.9,..P,H2402,HATS,0.41,...,HF133a,HATS,0.559,...,HF22,HATS,252.745,...,iC4H10,HATS,7.189,...,iC5H12,HATS,2.967,...,MCFA,HATS,2.417,...,MEBR,HATS,7.117,...,MECL,HATS,544.034,...,n2o,CCGG,329.51,..P,nC4H10,HATS,8.809,...,nC5H12,HATS,2.094,...,nC6H14,HATS,1.077,...,OCS,HATS,503.864,...,P218,HATS,0.608,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.48,..P,sf6,HATS,9.485,...,SO2F2,HATS,2.172,...
2017,6,18,19,5,47,3928-06-01,R,61.8446,-141.3076,5313.29,1513,3800.29,427780,BENZ,HATS,7.965,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.862,...,C2H2,HATS,56.219,...,C2H6,HATS,884.134,...,C3H8,HATS,70.477,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.255,...,CH3I,HATS,0.196,...,ch4,CCGG,1898.19,..P,ch4c13,SIL,-47.432,..P,CHLF,HATS,15.106,...,co,CCGG,91.3,..P,co2,CCGG,405.73,..P,DIBR,HATS,0.86,...,DICL,HATS,74.54,...,F113,HATS,71.26,...,F115,HATS,8.651,...,F11B,HATS,232.286,...,F125,HATS,24.54,...,F13,HATS,3.297,...,F134A,HATS,103.595,...,F142B,HATS,23.663,...,F143a,HATS,21.85,...,F152A,HATS,9.821,...,F227e,HATS,1.339,...,F23,HATS,30.23,..P,F236fa,HATS,0.176,...,F32,HATS,16.068,...,F365m,HATS,1.069,...,FC12,HATS,513.739,...,H1211,HATS,3.51,...,H1301,HATS,3.293,...,h2,CCGG,506.06,..P,H2402,HATS,0.401,...,HF133a,HATS,0.595,...,HF22,HATS,254.217,...,iC4H10,HATS,5.467,...,iC5H12,HATS,2.876,...,MCFA,HATS,2.5,...,MEBR,HATS,7.042,...,MECL,HATS,540.534,...,n2o,CCGG,329.65,..P,nC4H10,HATS,7.748,...,nC5H12,HATS,3.084,...,nC6H14,HATS,3.109,...,OCS,HATS,485.082,...,P218,HATS,0.616,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.49,..P,sf6,HATS,9.505,...,SO2F2,HATS,2.14,...
2017,6,18,20,5,7,3928-07-01,R,61.216,-138.6975,2195.1,783,1412.1,427781,BENZ,HATS,14.276,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,5.011,...,C2H2,HATS,68.575,...,C2H6,HATS,954.753,...,C3H8,HATS,63.164,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.312,...,CH3I,HATS,0.206,...,ch4,CCGG,1905.21,..P,ch4c13,SIL,-47.406,..P,CHLF,HATS,15.593,...,co,CCGG,96.28,..P,co2,CCGG,404.24,..P,DIBR,HATS,0.905,...,DICL,HATS,73.175,...,F113,HATS,71.128,...,F115,HATS,8.675,...,F11B,HATS,232.877,...,F125,HATS,24.416,...,F13,HATS,3.415,...,F134A,HATS,103.204,...,F142B,HATS,23.667,...,F143a,HATS,21.967,...,F152A,HATS,9.83,...,F227e,HATS,1.342,...,F23,HATS,30.123,..P,F236fa,HATS,0.155,...,F32,HATS,16.369,...,F365m,HATS,1.123,...,FC12,HATS,515.105,...,H1211,HATS,3.487,...,H1301,HATS,3.315,...,h2,CCGG,483.18,..P,H2402,HATS,0.416,...,HF133a,HATS,0.558,...,HF22,HATS,254.099,...,iC4H10,HATS,7.812,...,iC5H12,HATS,5.067,...,MCFA,HATS,2.538,...,MEBR,HATS,6.834,...,MECL,HATS,526.642,...,n2o,CCGG,329.55,..P,nC4H10,HATS,6.287,...,nC5H12,HATS,3.427,...,nC6H14,HATS,1.407,...,OCS,HATS,466.823,...,P218,HATS,0.629,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.5,..P,sf6,HATS,9.524,...,SO2F2,HATS,2.092,...
2017,6,18,20,15,23,3928-08-01,R,60.9457,-138.0158,947.8,887,60.8,427782,BENZ,HATS,13.036,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.906,...,C2H2,HATS,60.246,...,C2H6,HATS,929.911,...,C3H8,HATS,61.466,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.231,...,CH3I,HATS,0.467,...,ch4,CCGG,1911.79,..P,ch4c13,SIL,-47.34,..P,CHLF,HATS,16.677,...,co,CCGG,96.37,..P,co2,CCGG,404.02,..P,DIBR,HATS,1.112,...,DICL,HATS,73.774,...,F113,HATS,71.633,...,F115,HATS,8.521,...,F11B,HATS,232.475,...,F125,HATS,24.394,...,F13,HATS,3.363,...,F134A,HATS,102.699,...,F142B,HATS,23.567,...,F143a,HATS,21.752,...,F152A,HATS,12.131,...,F227e,HATS,1.367,...,F23,HATS,30.194,..P,F236fa,HATS,0.155,...,F32,HATS,16.854,...,F365m,HATS,1.104,...,FC12,HATS,512.635,...,H1211,HATS,3.397,...,H1301,HATS,3.348,...,h2,CCGG,478.31,..P,H2402,HATS,0.42,...,HF133a,HATS,0.566,...,HF22,HATS,252.412,...,iC4H10,HATS,9.257,...,iC5H12,HATS,6.326,...,MCFA,HATS,2.447,...,MEBR,HATS,6.756,...,MECL,HATS,519.532,...,n2o,CCGG,330.03,..P,nC4H10,HATS,5.866,...,nC5H12,HATS,3.939,...,nC6H14,HATS,1.462,...,OCS,HATS,461.51,...,P218,HATS,0.63,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.5,..P,sf6,HATS,9.52,...,SO2F2,HATS,2.159,...
2017,6,18,20,30,43,3928-09-01,R,60.8338,-136.9823,2341.2,661,1680.2,427783,BENZ,HATS,14.52,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.889,...,C2H2,HATS,76.644,...,C2H6,HATS,970.384,...,C3H8,HATS,69.041,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.199,...,CH3I,HATS,0.161,...,ch4,CCGG,1906.03,..P,ch4c13,SIL,-47.444,..P,CHLF,HATS,15.462,...,co,CCGG,99.81,..P,co2,CCGG,403.08,..P,DIBR,HATS,0.908,...,DICL,HATS,72.104,...,F113,HATS,70.989,...,F115,HATS,8.679,...,F11B,HATS,232.239,...,F125,HATS,24.399,...,F13,HATS,3.346,...,F134A,HATS,103.237,...,F142B,HATS,23.54,...,F143a,HATS,21.781,...,F152A,HATS,15.767,...,F227e,HATS,1.379,...,F23,HATS,29.982,..P,F236fa,HATS,0.177,...,F32,HATS,16.586,...,F365m,HATS,1.045,...,FC12,HATS,512.425,...,H1211,HATS,3.467,...,H1301,HATS,3.344,...,h2,CCGG,485.87,..P,H2402,HATS,0.412,...,HF133a,HATS,0.586,...,HF22,HATS,252.982,...,iC4H10,HATS,10.645,...,iC5H12,HATS,6.08,...,MCFA,HATS,2.488,...,MEBR,HATS,6.897,...,MECL,HATS,527.026,...,n2o,CCGG,329.72,..P,nC4H10,HATS,10.26,...,nC5H12,HATS,4.194,...,nC6H14,HATS,1.783,...,OCS,HATS,459.303,...,P218,HATS,0.632,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.46,..P,sf6,HATS,9.536,...,SO2F2,HATS,2.232,...
2017,6,18,20,47,49,3928-10-01,R,60.8133,-135.8126,3850.55,710,3140.55,427784,BENZ,HATS,9.799,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.87,...,C2H2,HATS,61.578,...,C2H6,HATS,912.744,...,C3H8,HATS,59.029,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.345,...,CH3I,HATS,0.189,...,ch4,CCGG,1902.22,..P,ch4c13,SIL,-47.439,..P,CHLF,HATS,14.76,...,co,CCGG,94.78,..P,co2,CCGG,405.34,..P,DIBR,HATS,0.839,...,DICL,HATS,72.301,...,F113,HATS,69.789,...,F115,HATS,8.653,...,F11B,HATS,231.694,...,F125,HATS,24.499,...,F13,HATS,3.415,...,F134A,HATS,102.976,...,F142B,HATS,23.581,...,F143a,HATS,21.781,...,F152A,HATS,13.959,...,F227e,HATS,1.331,...,F23,HATS,30.159,..P,F236fa,HATS,0.156,...,F32,HATS,16.223,...,F365m,HATS,1.04,...,FC12,HATS,512.74,...,H1211,HATS,3.428,...,H1301,HATS,3.326,...,h2,CCGG,497.87,..P,H2402,HATS,0.398,...,HF133a,HATS,0.579,...,HF22,HATS,252.65,...,iC4H10,HATS,7.407,...,iC5H12,HATS,3.588,...,MCFA,HATS,2.299,...,MEBR,HATS,6.973,...,MECL,HATS,533.097,...,n2o,CCGG,329.74,..P,nC4H10,HATS,7.853,...,nC5H12,HATS,2.736,...,nC6H14,HATS,1.269,...,OCS,HATS,483.884,...,P218,HATS,0.61,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.51,..P,sf6,HATS,9.495,...,SO2F2,HATS,2.196,...
2017,6,18,21,1,12,3928-11-01,R,61.0082,-135.2048,2246.23,891,1355.23,427785,BENZ,HATS,15.203,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,5.091,...,C2H2,HATS,71.102,...,C2H6,HATS,978.897,...,C3H8,HATS,72.741,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.816,...,CH3I,HATS,0.182,...,ch4,CCGG,1909.94,..P,ch4c13,SIL,-47.409,..P,CHLF,HATS,15.064,...,co,CCGG,98.43,..P,co2,CCGG,403.61,..P,DIBR,HATS,0.909,...,DICL,HATS,70.937,...,F113,HATS,70.865,...,F115,HATS,8.543,...,F11B,HATS,231.576,...,F125,HATS,24.5,...,F13,HATS,3.308,...,F134A,HATS,102.984,...,F142B,HATS,24.497,...,F143a,HATS,21.709,...,F152A,HATS,21.193,...,F227e,HATS,1.397,...,F23,HATS,30.362,..P,F236fa,HATS,0.173,...,F32,HATS,15.57,...,F365m,HATS,1.059,...,FC12,HATS,512.74,...,H1211,HATS,3.498,...,H1301,HATS,3.266,...,h2,CCGG,487.34,..P,H2402,HATS,0.413,...,HF133a,HATS,0.556,...,HF22,HATS,253.576,...,iC4H10,HATS,8.711,...,iC5H12,HATS,6.138,...,MCFA,HATS,2.323,...,MEBR,HATS,6.733,...,MECL,HATS,527.684,...,n2o,CCGG,329.82,..P,nC4H10,HATS,10.365,...,nC5H12,HATS,4.123,...,nC6H14,HATS,1.808,...,OCS,HATS,462.594,...,P218,HATS,0.597,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.47,..P,sf6,HATS,9.588,...,SO2F2,HATS,2.034,...
2017,6,18,21,13,35,3928-12-01,R,60.8435,-135.1923,993.91,622,371.91,427786,BENZ,HATS,13.124,...,BRFM,HATS,-999.99,FIL,C2F6,HATS,4.9,...,C2H2,HATS,74.883,...,C2H6,HATS,966.755,...,C3H8,HATS,73.089,...,CCL4,HATS,-999.99,FIL,CF4,HATS,84.816,...,CH3I,HATS,0.282,...,ch4,CCGG,1907.58,..P,ch4c13,SIL,-47.622,..P,CHLF,HATS,15.774,...,co,CCGG,99.16,..P,co2,CCGG,402.12,..P,DIBR,HATS,0.928,...,DICL,HATS,71.805,...,F113,HATS,71.062,...,F115,HATS,8.608,...,F11B,HATS,231.884,...,F125,HATS,24.489,...,F13,HATS,3.408,...,F134A,HATS,102.862,...,F142B,HATS,23.746,...,F143a,HATS,21.646,...,F152A,HATS,13.351,...,F227e,HATS,1.391,...,F23,HATS,31.088,..P,F236fa,HATS,0.155,...,F32,HATS,15.389,...,F365m,HATS,1.111,...,FC12,HATS,513.581,...,H1211,HATS,3.468,...,H1301,HATS,3.397,...,h2,CCGG,478.21,..P,H2402,HATS,0.403,...,HF133a,HATS,0.567,...,HF22,HATS,253.671,...,iC4H10,HATS,14.005,...,iC5H12,HATS,14.282,...,MCFA,HATS,2.341,...,MEBR,HATS,6.773,...,MECL,HATS,526.973,...,n2o,CCGG,330.2,..P,nC4H10,HATS,22.108,...,nC5H12,HATS,6.763,...,nC6H14,HATS,2.6,...,OCS,HATS,449.275,...,P218,HATS,0.601,...,PCE,HATS,-999.99,FIL,sf6,CCGG,9.49,..P,sf6,HATS,9.505,...,SO2F2,HATS,2.143,...
